Line count,Response time,current time,app id
258,3.3379999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,3
259,3.364,Konnichiwa from hello-edge-node-e1zri in edge-node,10
260,3.855,Konnichiwa from hello-edge-node-e1zri in edge-node,6
261,4.046,Konnichiwa from hello-edge-node-e1zri in edge-node,3
262,4.143,Konnichiwa from hello-edge-node-e1zri in edge-node,10
263,4.3020000000000005,Konnichiwa from hello-edge-node-e1zri in edge-node,6
264,3.46,Konnichiwa from hello-edge-node-e1zri in edge-node,10
265,3.5820000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,3
266,3.457,Konnichiwa from hello-edge-node-e1zri in edge-node,6
267,3.4259999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,3
268,3.675,Konnichiwa from hello-edge-node-e1zri in edge-node,10
269,3.599,Konnichiwa from hello-edge-node-e1zri in edge-node,6
270,3.37,Konnichiwa from hello-edge-node-e1zri in edge-node,3
271,3.436,Konnichiwa from hello-edge-node-e1zri in edge-node,10
272,4.171,Konnichiwa from hello-edge-node-e1zri in edge-node,3
273,3.9659999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
274,3.194,Konnichiwa from hello-edge-node-e1zri in edge-node,6
275,3.507,Konnichiwa from hello-edge-node-e1zri in edge-node,3
276,3.6020000000000003,Konnichiwa from hello-edge-node-e1zri in edge-node,10
277,3.4589999999999996,Konnichiwa from hello-edge-node-e1zri in edge-node,3
278,3.375,Konnichiwa from hello-edge-node-e1zri in edge-node,6
279,3.411,Konnichiwa from hello-edge-node-e1zri in edge-node,10
280,3.577,Konnichiwa from hello-edge-node-e1zri in edge-node,3
281,3.7529999999999997,Konnichiwa from hello-edge-node-e1zri in edge-node,10
282,4.0489999999999995,Konnichiwa from hello-edge-node-e1zri in edge-node,3
283,3.176,Konnichiwa from hello-edge-node-e1zri in edge-node,6
284,4.813,Konnichiwa from hello-edge-node-e1zri in edge-node,3
285,4.7299999999999995,Konnichiwa from hello-edge-node-e1zri in edge-node,6
286,5.061000000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,10
287,4.394,Konnichiwa from hello-edge-node-e1zri in edge-node,3
