Line count,Response time,current time,app id
91,82.849,Konnichiwa from hello-edge-node-e1zri in edge-node,4
92,79.167,Konnichiwa from hello-edge-node-e1zri in edge-node,4
93,68.24,Konnichiwa from hello-edge-node-e1zri in edge-node,4
94,79.36699999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
95,74.872,Konnichiwa from hello-edge-node-e1zri in edge-node,4
96,82.868,Konnichiwa from hello-edge-node-e1zri in edge-node,4
97,84.575,Konnichiwa from hello-edge-node-e1zri in edge-node,4
98,72.362,Konnichiwa from hello-edge-node-e1zri in edge-node,4
99,71.23500000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
100,79.94900000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
101,73.783,Konnichiwa from hello-edge-node-e1zri in edge-node,4
102,83.785,Konnichiwa from hello-edge-node-e1zri in edge-node,4
103,72.07,Konnichiwa from hello-edge-node-e1zri in edge-node,4
104,82.94,Konnichiwa from hello-edge-node-e1zri in edge-node,4
105,66.08500000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
106,78.252,Konnichiwa from hello-edge-node-e1zri in edge-node,4
107,78.158,Konnichiwa from hello-edge-node-e1zri in edge-node,4
108,74.527,Konnichiwa from hello-edge-node-e1zri in edge-node,4
109,72.38799999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
110,78.79899999999999,Konnichiwa from hello-edge-node-e1zri in edge-node,4
111,83.273,Konnichiwa from hello-edge-node-e1zri in edge-node,4
112,71.863,Konnichiwa from hello-edge-node-e1zri in edge-node,4
113,64.69800000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
114,65.79400000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
115,79.069,Konnichiwa from hello-edge-node-e1zri in edge-node,4
116,82.70700000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
117,72.866,Konnichiwa from hello-edge-node-e1zri in edge-node,4
118,79.722,Konnichiwa from hello-edge-node-e1zri in edge-node,4
119,73.875,Konnichiwa from hello-edge-node-e1zri in edge-node,4
120,80.86200000000001,Konnichiwa from hello-edge-node-e1zri in edge-node,4
